ham	Staff of placement training in Amrita college.
ham	I am on the way to tirupur.
ham	We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us
ham	How much you got for cleaning
spam	URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm
spam	WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM
ham	CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES
ham	Good. No swimsuit allowed :)
ham	He says hi and to get your ass back to south tampa (preferably at a kegger)
spam	Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer
ham	No way I'm going back there!
ham	I'm wif him now buying tix lar...
ham	No my blankets are sufficient, thx
ham	Is there any movie theatre i can go to and watch unlimited movies and just pay once?
spam	2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out
ham	Oh sorry please its over
ham	I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
ham	Wat happened to the cruise thing
ham	R ü comin back for dinner?
ham	I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo
ham	Nope thats fine. I might have a nap tho! 
spam	Filthy stories and GIRLS waiting for your
ham	Send me yetty's number pls.
ham	K I'll be sure to get up before noon and see what's what
spam	Please CALL 08712402972 immediately as there is an urgent message waiting for you
spam	URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
ham	 says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !
ham	Feb  &lt;#&gt;  is I LOVE U day. Send dis to all ur VALUED FRNDS evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr
ham	Convey my regards to him
ham	Hey happy birthday...
ham	Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.
ham	not that I know of, most people up here are still out of town
ham	How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea
ham	Ü collecting ur laptop then going to configure da settings izzit?
spam	Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
ham	Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though
ham	But you dint in touch with me.
ham	Beautiful Truth against Gravity.. Read carefully: Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.. GOODMORNING
ham	I want to show you the world, princess :) how about europe?
ham	I know girls always safe and selfish know i got it pa. Thank you. good night.
ham	Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..
ham	A few people are at the game, I'm at the mall with iouri and kaila
ham	What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..
ham	I want to be there so i can kiss you and feel you next to me
ham	I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!
ham	Got smaller capacity one? Quite ex...
spam	Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622
ham	Anything lor if they all go then i go lor...
spam	Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
ham	Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.
ham	NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?
ham	Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho
ham	U havent lost me ill always b here 4u.i didnt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thats what itried2tell urmom.i careabout u
ham	Alright took the morphine. Back in yo.
ham	Why didn't u call on your lunch?
ham	Hi darlin did youPhone me? Im atHome if youwanna chat.
ham	God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U
ham	I send the print  outs da.
spam	Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16
ham	Gr8. So how do you handle the victoria island traffic. Plus when's the album due
ham	Thanks for sending this mental ability question..
ham	Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.
ham	Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u 
spam	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
ham	Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. 
ham	What happened to our yo date?
ham	Oh ok.. Wat's ur email?
ham	Yes but I don't care cause I know its there!
spam	IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
ham	Loosu go to hospital. De dont let it careless.
ham	Yo you around? A friend of mine's lookin to pick up later tonight
ham	Do 1 thing! Change that sentence into: Because i want 2 concentrate in my educational career im leaving here..
ham	My exam is for february 4. Wish you a great day.
ham	Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...
ham	I have a rather prominent bite mark on my right cheek
ham	Yeah imma come over cause jay wants to do some drugs
ham	Check wid corect speling i.e. Sarcasm
ham	You still around? I could use a half-8th
ham	Its a great day. Do have yourself a beautiful one.
ham	I will come to ur home now
ham	Ok...
ham	Awesome, that gonna be soon or later tonight?
ham	Alex says he's not ok with you not being ok with it
ham	But pls dont play in others life.
ham	Would me smoking you out help us work through this difficult time
ham	you are sweet as well, princess. Please tell me your likes and dislikes in bed...
ham	Lmao ok I wont be needing u to do my hair anymore.
spam	WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins
ham	Ok.
ham	Ü bot notes oredi... Cos i juz rem i got...
ham	Sir Goodmorning, Once free call me.
ham	My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...
ham	The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
ham	U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...
ham	Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!
ham	Thought we could go out for dinner. I'll treat you! Seem ok?
spam	Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's
ham	I can take you at like noon
ham	Hey gals...U all wanna meet 4 dinner at nìte? 
ham	I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
ham	Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe
ham	FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT
ham	Will be office around 4 pm. Now i am going hospital.
ham	Aiyah then i wait lor. Then u entertain me. Hee...
ham	Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. 
ham	Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-)
ham	SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!
ham	Sorry im getting up now, feel really bad- totally rejected that kinda me thing.
ham	Please tell me not all of my car keys are in your purse
ham	IM LATE TELLMISS IM ON MY WAY
ham	At WHAT TIME should i come tomorrow
ham	So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!
ham	Prakesh is there know.
ham	No da. I am happy that we sit together na
ham	God bless.get good sleep my dear...i will pray!
ham	 &lt;#&gt;  in mca. But not conform.
ham	Okay same with me. Well thanks for the clarification
ham	No but the bluray player can
ham	I need... Coz i never go before 
ham	Juz go google n search 4 qet...
ham	I'm now but have to wait till 2 for the bus to pick me.
ham	My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!
ham	Have you not finished work yet or something?
spam	Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk
ham	I dont know exactly could you ask chechi.
ham	What happen to her tell the truth
ham	In work now. Going have in few min.
ham	Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
ham	It'll be tough, but I'll do what I have to
ham	Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color
ham	I'm awake oh. What's up.
ham	U come n search tat vid..not finishd..
ham	Sac will score big hundred.he is set batsman:-)
ham	No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch
spam	pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL
ham	Huh but i cant go 2 ur house empty handed right?
ham	Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)
ham	You will be in the place of that man
ham	Buy one egg for me da..please:)
ham	Good morning, im suffering from fever and dysentry ..will not be able to come to office today.
ham	Shall i come to get pickle
ham	Your pussy is perfect!
ham	Aight, can you text me the address?
ham	Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. 
ham	You didnt complete your gist oh.
ham	My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
spam	You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 
ham	Wat's da model num of ur phone?
ham	It should take about  &lt;#&gt;  min
ham	U in town alone?
ham	Nope i'm not drivin... I neva develop da photos lei...
ham	Yes but i dont care! I need you bad, princess!
ham	Hey i'm bored... So i'm thinking of u... So wat r u doing?
ham	ALRITE
ham	Ok... Thanx... Gd nite 2 ü too...
ham	Want to send me a virtual hug?... I need one
ham	Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.
ham	Damn, can you make it tonight or do you want to just wait til tomorrow
ham	Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.
spam	1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m)
ham	There bold 2  &lt;#&gt; . Is that yours
ham	I am late. I will be there at
ham	Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
ham	Haha... can... But i'm having dinner with my cousin...
ham	Yo! Howz u? girls never rang after india. L
ham	I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.
ham	yes baby! I need to stretch open your pussy!
ham	Lol I would but despite these cramps I like being a girl.
ham	Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...
ham	Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up
ham	Don no da:)whats you plan?
ham	Should I have picked up a receipt or something earlier
ham	You unbelievable faglord
ham	Re your call; You didn't see my facebook huh?
ham	Right it wasnt you who phoned it was someone with a number like yours!
ham	Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*
ham	Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!
ham	Jus came back fr lunch wif my sis only. U leh?
spam	Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'
ham	Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
ham	I think u have the wrong number.
ham	Short But Cute: Be a good person, but dont try to prove it.. .Gud noon....
spam	Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016
spam	U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription
ham	Fuuuuck I need to stop sleepin, sup
spam	XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only
ham	Total video converter free download type this in google search:)
ham	Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging 
ham	Also andros ice etc etc
ham	We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! 
ham	U know we watchin at lido?
ham	Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...
ham	That's one of the issues but california is okay. No snow so its manageable
ham	Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served
ham	You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged
ham	Or remind me in a few hrs.
ham	Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
ham	Ok. I.ll do you right later.
ham	That's necessarily respectful
ham	I WILL CAL YOU SIR. In meeting
ham	Jus chillaxin, what up
spam	Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+
ham	It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.
ham	Sorry, I'll call later
ham	I'll text you when I drop x off
ham	I.ll post her out l8r. In class
ham	Were somewhere on Fredericksburg
ham	This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! 
ham	C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.
ham	Lol now I'm after that hot air balloon!
ham	Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx
ham	Networking job is there.
ham	Huh y lei...
ham	But i haf enuff space got like 4 mb...
ham	7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st Ur Lovely Friendship... good morning dear
ham	What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
ham	Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning
ham	Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL
ham	Yes obviously, but you are the eggs-pert and the potato head… Speak soon! 
ham	Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt...
spam	Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
spam	Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary
ham	Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?
ham	Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.
ham	Give me a sec to think think about it
ham	Infact happy new year. How are you where are you when are we seeing
ham	You do your studies alone without anyones help. If you cant no need to study.
spam	Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.
ham	HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.
ham	Sending you greetings of joy and happiness. Do have a gr8 evening
spam	You have 1 new voicemail. Please call 08719181513.
ham	I'm aight. Wat's happening on your side.
ham	Missing you too.pray inshah allah
ham	Jason says it's cool if we pick some up from his place in like an hour
ham	Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe
ham	Jordan got voted out last nite!
ham	I want snow. It's just freezing and windy.
ham	Oh:)as usual vijay film or its different?
spam	We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p
ham	Cool, text me when you head out
ham	I dont know ask to my brother. Nothing problem some thing that. Just i told .
ham	There the size of elephant tablets & u shove um up ur ass!!
spam	Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow
ham	Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... 
ham	Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant
ham	This pain couldn't have come at a worse time.
ham	Please ask mummy to call father
spam	You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ 
spam	Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
spam	You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
ham	When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL
ham	I'll let you know when it kicks in
ham	It is a good thing I'm now getting the connection to bw
ham	Theyre doing it to lots of places. Only hospitals and medical places are safe.
ham	Are you in castor? You need to see something
ham	I am going to film 2day da. At 6pm. Sorry da.
spam	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
ham	Dai  &lt;#&gt;  naal eruku.
spam	I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
ham	Oh ho. Is this the first time u use these type of words
ham	Tunde, how are you doing. This is just wishing you a great day. Abiola.
ham	Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?
ham	it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; 
ham	Dunno da next show aft 6 is 850. Toa payoh got 650.
ham	K I'll call you when I'm close
ham	Wot is u up 2 then bitch?
ham	Gud ni8.swt drms.take care
ham	Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?
ham	Hey babe, my friend had to cancel, still up for a visit ?
spam	FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
ham	Oh... Kay... On sat right?
ham	A boy was late 2 home. His father: POWER OF FRNDSHIP
spam	Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
ham	If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.
spam	I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
ham	IM GONNA MISS U SO MUCH
ham	Leave it. U will always be ignorant.
ham	Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...
ham	Just got to  &lt;#&gt;
ham	Text me when you get off, don't call, my phones having problems
spam	WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
ham	Reason is if the team budget is available at last they buy the unsold players for at base rate..
ham	I;m reaching in another 2 stops.
ham	Ok.. Ü finishing soon?
ham	Yeah no probs - last night is obviously catching up with you... Speak soon 
spam	If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy
ham	Me fine..absolutly fine
ham	Whos this am in class:-)
ham	Yes when is the appt again?
ham	MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night
ham	If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to
ham	Lol enjoy role playing much?
ham	Yunny i'm walking in citylink now ü faster come down... Me very hungry...
ham	Lol no. Just trying to make your day a little more interesting
ham	Please attend the phone:)
ham	Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala
ham	Near kalainar tv office.thenampet
ham	Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.
ham	I tagged MY friends that you seemed to count as YOUR friends.
ham	Don know. I did't msg him recently.
ham	I donno its in your genes or something
spam	Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text
ham	I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;
spam	You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
ham	Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?
ham	I cant pick the phone right now. Pls send a message
ham	Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon
ham	What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.
ham	No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..
ham	Thanks for loving me so. You rock
ham	That's a shame! Maybe cld meet for few hrs tomo?
ham	Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8
ham	Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.
ham	You aren't coming home between class, right? I need to work out and shower!
ham	Ok.
ham	Its too late:)but its k.wish you the same.
ham	CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,JUST REALLYNEED 2DOCD.PLEASE DONTPLEASE DONTIGNORE MYCALLS,U NO THECD ISV.IMPORTANT TOME 4 2MORO
ham	Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
ham	See? I thought it all through
ham	Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again
ham	Change again... It's e one next to escalator...
ham	I dont want to hear anything
ham	Thank god they are in bed!
ham	Ü neva tell me how i noe... I'm not at home in da aft wat... 
ham	Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.
ham	Not able to do anything.
ham	Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday
ham	i am going to bed now prin
ham	And several to you sir.
ham	Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
ham	I AM AT A PARTY WITH ALEX NICHOLS
ham	As usual u can call me ard 10 smth.
ham	We don call like  &lt;#&gt;  times oh. No give us hypertension oh.
ham	Apart from the one i told you about yesterday?
ham	When you guys planning on coming over?
ham	Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy
ham	Umma. Did she say anything
spam	For sale - arsenal dartboard. Good condition but no doubles or trebles!
ham	Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone
ham	Lara said she can loan me  &lt;#&gt; .
ham	Aldrine, rakhesh ex RTM here.pls call.urgent.
ham	It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900)
ham	My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!
ham	Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.
ham	* Will be september by then!
ham	She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,
ham	You always make things bigger than they are
spam	Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly
spam	Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
ham	Thanx 4 sending me home...
ham	2mro i am not coming to gym machan. Goodnight.
ham	Wat r u doing now?
ham	Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!
spam	Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “
ham	Pls dont restrict her from eating anythin she likes for the next two days.
ham	Can you plz tell me the ans. BSLVYL sent via fullonsms.com
ham	Did either of you have any idea's? Do you know of anyplaces doing something?
ham	That's y we haf to combine n c how lor...
ham	Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?
spam	URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm
ham	Thankyou so much for the call. I appreciate your care.
spam	We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs
ham	Then what about further plan?
ham	Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*
ham	Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
ham	Machan you go to gym tomorrow,  i wil come late goodnight.
ham	wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine KUDIyarasu dhina vaazhthukkal. ..
ham	Ok Chinese food on its way. When I get fat you're paying for my lipo.
ham	LMAO where's your fish memory when I need it?
spam	FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)
ham	Yeah, that's fine! It's £6 to get in, is that ok? 
ham	Oh...i asked for fun. Haha...take care. ü
ham	Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer
ham	:-( that's not v romantic!
ham	Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.
ham	Do u noe wat time e place dat sells 4d closes?
ham	Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*
ham	She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance
spam	Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16
ham	Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!
ham	Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you
