Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hello, As per request from  &lt,#&gt,  Rs.5 has been transfered to you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hmph. Go head, big baller.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Life is nothing wen v get everything. But life is everything wen v miss something . Real value of people wil be realized only in their absence.... gud mrng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K sure am in my relatives home. Sms me de. Pls:-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
if you text on your way to cup stop that should work. And that should be BUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt,#&gt,  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wat r u doing?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My uncles in Atlanta. Wish you guys a great semester.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Do I? I thought I put it back in the box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aight do you still want to get money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oh ok wait 4 me there... My lect havent finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 in cbe. 2 in chennai.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
When you just put in the + sign, choose my number and the pin will show. Right?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
You said to me before i went back to bed that you can't sleep for anything.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O ic lol. Should play 9 doors sometime yo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At WHAT TIME should i come tomorrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I‘ve got some salt, you can rub it in my open wounds if you like!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweet heart how are you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
That's y u haf 2 keep me busy...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I've not sent it. He can send me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sorry man, accidentally left my phone on silent last night and didn't check it til I got up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aight, lemme know what's up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reckon need to be in town by eightish to walk from * carpark.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dunno lei he neva say...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Babe ? I lost you ... :-(,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I absolutely LOVE South Park! I only recently started watching the office.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hi kindly give us back our documents which we submitted for loan from STAPATI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I dont have that much image in class.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I don't have anybody's number, I still haven't thought up a tactful way to ask alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haha yeah, 2 oz is kind of a shitload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
So can collect ur laptop?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My battery is low babe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Do u hav any frnd by name ashwini in ur college?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ok... U enjoy ur shows...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latest News! Police station toilet stolen, cops have nothing to go on!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st Ur Lovely Friendship... good morning dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How long does it take to get it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saw Guys and Dolls last night with Patrick Swayze it was great,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Are there TA jobs available? Let me know please cos i really need to start working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ok. So april. Cant wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me too! Have a lovely night xxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Then why you came to hostel.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unni thank you dear for the recharge..Rakhesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ard 6 like dat lor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hope you are not scared!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt,#&gt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No, its true..k,Do u knw dis no. &lt,#&gt, ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeah why not, is the gang all ready,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE YOU IN TOWN? THIS IS V. IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I'm good. Have you registered to vote?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What do u reckon as need 2 arrange transport if u can't do it, thanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yun buying... But school got offer 2000 plus only...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
And stop being an old man. You get to build snowman snow angels and snowball fights.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anything lor but toa payoh got place 2 walk meh...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I dunno lei... Like dun haf...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No my mum went 2 dentist.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I will see in half an hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Just do what ever is easier for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26th OF JULY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am literally in bed and have been up for like  &lt,#&gt,  hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U wan 2 haf lunch i'm in da canteen now.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No. I dont want to hear anything,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Any way where are you and what doing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hm good morning, headache anyone? :-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In that case I guess I'll see you at campus lodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Can... I'm free...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great! How is the office today?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Was the actual exam harder than NBME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemme know when you're here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hahaha..use your brain dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No..he joined today itself.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I will treasure every moment we spend together...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One of best dialogue in cute reltnship..!! Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
when you and derek done with class?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
So what about you. What do you remember,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
You give us back my id proof and  &lt,#&gt,  rs. We wont allow you to work. We will come to your home within days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Am surfing online store. For offers do you want to buy any thing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K. I will sent it again,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHITE FUDGE OREOS ARE IN STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R u sure they'll understand that! Wine * good idea just had a slurp!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Awesome, be there in a minute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Love it! I want to flood that pretty pussy with cum...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I reach home safe n sound liao...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I was just callin to say hi. Take care bruv!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yes princess! I want to make you happy...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What makes you most happy?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bring it if you got it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ok can...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I wont do anything de.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not to worry. I'm sure you'll get it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...,-) :-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Its a part of checking IQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ok. No wahala. Just remember that a friend in need ...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sorry de i went to shop.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hi mom we might be back later than  &lt,#&gt, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No, I was trying it all weekend ,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo, the game almost over? Want to go to walmart soon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
happened here while you were adventuring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What you did in  leave.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aight that'll work, thanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oh ic. I thought you meant mary jane.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am on the way to ur home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Is that on the telly? No its Brdget Jones!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ever green quote ever told by Jerry in cartoon A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jay told me already, will do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I always chat with you. In fact i need money can you raise me?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I'm done...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I wonder if your phone battery went dead ? I had to tell you, I love you babe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me sef dey laugh you. Meanwhile how's my darling anjie!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALSO TELL HIM I SAID HAPPY BIRTHDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My drive can only be read. I need to write,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sorry,  in meeting I'll call you later,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All day working day:)except saturday and sunday..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Give one miss from that number please,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
